processo,proponente,nome_projeto,sli,segmento_cultural,cnpj,municipio,uf,regiao,valor_aprovado,valor_captado,saldo_disponivel,percentual_captado,data_publicacao,data_inicio_captacao,data_fim_captacao,ano_aprovacao,status,score_prioridade,lei,area,is_real
263739,ASSOCIACAO OFICINA DA VIDA - ONG,Chiquinha Gonzaga — A Música que Libertou Circulação de espetáculo de música de câmara para público escolar no Espírito Santo,,Apresentação/Gravação de Música Erudita,05890816000232,Vitória,ES,Sudeste,446006.0,0.0,446006.0,0.0,2026-07-01,2026-07-01,2026-12-30,2026,Captando,0.775,Rouanet,Cultura,True
262205,58.735.422 ALINE OLIVEIRA DINIZ MEDINA,A Magia da Sustentabilidade - Ano II,,"Performance de Circo, Clown e Ilusionismo",58735422000195,Belo Horizonte,MG,Sudeste,120520.0,0.0,120520.0,0.0,2026-06-01,2026-06-01,2027-05-31,2026,Captando,0.775,Rouanet,Cultura,True
263743,49.334.785 GUILHERME DIAS CAMPOS BARBOSA,DJ Druds: 4001 BPM,,Apresentação/Gravação Música Popular Cantada,49334785000128,Belo Horizonte,MG,Sudeste,306667.3496,0.0,306667.3496,0.0,2027-01-01,2027-01-01,2029-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262358,LUCCA CULTURA LTDA,SABORES E TRADIÇÕES DE MINAS,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,04486030000100,Belo Horizonte,MG,Sudeste,396038.5,0.0,396038.5,0.0,2026-07-01,2026-07-01,2027-10-03,2026,Captando,0.775,Rouanet,Cultura,True
263802,TEMPO PATRIMONIO E CULTURA LTDA,Pesquisa histórica: A obra monumental de Antonio Caringi,,Acervos arquivísticos culturais do Patrimônio,61051065000150,Pelotas,RS,Sul,311493.5996,0.0,311493.5996,0.0,2026-06-01,2026-06-01,2027-06-02,2026,Captando,0.775,Rouanet,Cultura,True
262392,RIO DE CINEMA PRODUCOES CULTURAIS,O Buraco,,Apresentação ou Performance de Teatro,03984281000152,Rio de Janeiro,RJ,Sudeste,463124.1992,0.0,463124.1992,0.0,2026-07-06,2026-07-06,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263830,VISAO ELE CLAMA,"Orquestra Ele Clama – Música, Inclusão e Transformação Social",,Apresentação/Gravação de Música Instrumental,05724327000120,Contagem,MG,Sudeste,435072.0,0.0,435072.0,0.0,2026-08-03,2026-08-03,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262971,64.688.570 RODRIGO LUIZ DELMONEGO,Turnê de 10 anos da Banda Louvanerão,,Apresentação/Gravação de Música Regional,64688570000107,São Francisco do Sul,SC,Sul,199584.0,0.0,199584.0,0.0,2026-06-10,2026-06-10,2029-06-10,2026,Captando,0.775,Rouanet,Cultura,True
263826,INSTITUTO DE MEDICINA INTEGRAL PROFESSOR FERNANDO FIGUEIRA - IMIP,XXV EXPO DE ARTES DO IMIP,,Expo realiz em Museu ou c/ Acervo d Museu+Museogra,10988301000129,Recife,PE,Nordeste,292601.4316,0.0,292601.4316,0.0,2026-07-01,2026-07-01,2027-02-28,2026,Captando,0.775,Rouanet,Cultura,True
261770,CLEOMENES MATOS DOS SANTOS,Quadrilha Junina Raizes do Nordeste,,Apresentação ou Performance de Dança,***139345**,São Cristóvão,SE,Nordeste,199940.4004,0.0,199940.4004,0.0,2026-03-17,2026-03-17,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263744,ESPACO E EVENTOS CASA DE FESTAS LTDA,Festival The Soccer Hub,,Apresentação/Gravação Música Popular Cantada,11929587000134,Porto Alegre,RS,Sul,199732.5,0.0,199732.5,0.0,2026-05-01,2026-05-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262973,CENTRO DE ESTUDO E PESQUISA CIENTIFICA DE GEOLOGIA E PALEONTOLOGIA GEOPARQUE UBERABA,Oktoberaba 2026,,Apresentação/Gravação de Música Regional,50037070000192,Uberaba,MG,Sudeste,301900.5,0.0,301900.5,0.0,2026-05-31,2026-05-31,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263747,27.619.930 LILIAN CRISTINA SILVA SATO,Costurando Afeto: Bonecas de Pano como Ferramenta de Inclusão e Renda,,Empreend Ações Educ-Cult/Capacitação/Treinamento,27619930000184,Guaratinguetá,SP,Sudeste,199722.5996,0.0,199722.5996,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263998,SG FILMES LTDA,Festival de Cinema de Mangaratiba,,Difusão de acerv e conteúdo AV diver meios/suporte,11326389000186,São Paulo,SP,Sudeste,499389.0,0.0,499389.0,0.0,2026-10-05,2026-10-05,2027-11-30,2026,Captando,0.775,Rouanet,Cultura,True
263721,HOMERO LUIS GONCALVES SIQUEIRA,“Circuito Catarinense de Jazz e Música Instrumental”,,Apresentação/Gravação de Música Instrumental,***212969**,Tubarão,SC,Sul,192478.0,0.0,192478.0,0.0,2027-02-01,2027-02-01,2029-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262975,LUIS FERNANDO MARINHO SOARES,VANEIRA DO SUL – RAÍZES QUE ECOAM,,Apresentação/Gravação de Música Regional,***756800**,Curitiba,PR,Sul,198990.0,0.0,198990.0,0.0,2026-06-01,2026-06-01,2027-06-01,2026,Captando,0.775,Rouanet,Cultura,True
263725,COOPERATIVA PAULISTA DE TEATRO,"CHIQUINHA GONZAGA, A MENINA FACEIRA",,Apresentação ou Performance de Teatro,51561819000169,São Paulo,SP,Sudeste,144512.5,0.0,144512.5,0.0,2026-09-01,2026-09-01,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261740,Wosley Torquato da Silva,Encontro Nacional de Folia de Reis,,Apresentação ou Performance de Dança,***216046**,Uberaba,MG,Sudeste,176022.0,0.0,176022.0,0.0,2027-01-01,2027-01-01,2027-03-31,2026,Captando,0.775,Rouanet,Cultura,True
263792,LUCAS EDUARDO ALMEIDA PONTES,Grupo 4 Estações,,Apresentação/Gravação de Música Instrumental,***597578**,Boituva,SP,Sudeste,402212.3096,0.0,402212.3096,0.0,2026-06-01,2026-06-01,2027-01-29,2026,Captando,0.775,Rouanet,Cultura,True
262947,MEIUCA LTDA,Imparável – A História de Wallison Fortes,,Prod. AV curta/média mtragem/Tv Edu Cult,47403313000154,Porto Alegre,RS,Sul,198484.0,0.0,198484.0,0.0,2026-07-01,2026-07-01,2028-06-30,2026,Captando,0.775,Rouanet,Cultura,True
263730,GRAVATAS ARTE & CULTURA LTDA,Dudu Lima 40 Anos Tour – Minas Instrumental,,Apresentação/Gravação de Música Instrumental,05650185000101,Rio de Janeiro,RJ,Sudeste,379863.0,0.0,379863.0,0.0,2027-02-01,2027-02-01,2027-10-31,2026,Captando,0.775,Rouanet,Cultura,True
262208,ARTUR ALTOBELLI BARROS RODRIGUES,Gafieira do Amanhã,,Ações de Educação Patrimonial,***533241**,Brasília,DF,Centro-Oeste,499999.9863,0.0,499999.9863,0.0,2026-07-20,2026-07-20,2027-07-20,2026,Captando,0.775,Rouanet,Cultura,True
264248,DALVA MARIA SOARES MATOS 57844828749,Arte que Visita,,Empreend Ações Educ-Cult/Capacitação/Treinamento,47074171000129,Linhares,ES,Sudeste,199955.25,0.0,199955.25,0.0,2026-06-01,2026-06-01,2028-06-30,2026,Captando,0.775,Rouanet,Cultura,True
262951,JORGE ERNESTO KLEIN,LITERATURA É UM ESPETÁCULO,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***450489**,Manaus,AM,Norte,490707.6885,0.0,490707.6885,0.0,2026-07-02,2026-07-02,2029-07-02,2026,Captando,0.775,Rouanet,Cultura,True
250018,FRAIHA PRODUCOES DE EVENTOS E EDITORA LTDA,Cine Escola - Diversidade Cultural e Meio Ambiente,,Ações de capacitação e treinamento de pessoa,00538914000100,Rio de Janeiro,RJ,Sudeste,473687.5,0.0,473687.5,0.0,2025-03-01,2025-03-01,2026-12-31,2025,Captando,0.775,Rouanet,Cultura,True
262361,NYN REALIZACOES LTDA,VIEWPOINTS ,,Apresentação ou Performance de Teatro,28856392000104,São Paulo,SP,Sudeste,274966.1211,0.0,274966.1211,0.0,2026-12-01,2026-12-01,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263702,ITV - INSTITUTO CULTURAL TERRA VERMELHA,Tem um Rio na sua Rua?,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,66276121000179,Londrina,PR,Sul,198682.0,0.0,198682.0,0.0,2026-07-01,2026-07-01,2027-04-30,2026,Captando,0.775,Rouanet,Cultura,True
261335,Cleiton Correa Amorim,Tom Amorim – Cancioneiro Açoriano ,,Apresentação/Gravação de Música Regional,03805509000108,Cachoeirinha,RS,Sul,235521.0,0.0,235521.0,0.0,2026-06-01,2026-06-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263707,INSTITUTO SAO FRANCISCO DE SALES,Territórios da Leitura,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,04163198000185,Linhares,ES,Sudeste,198637.2402,0.0,198637.2402,0.0,2027-01-01,2027-01-01,2027-10-01,2026,Captando,0.775,Rouanet,Cultura,True
262192,JOHNNY DA CUNHA,Lançamento do EP - Johnnyzin MC,,Apresentação/Gravação de Música Regional,***611229**,Blumenau,SC,Sul,199584.0,0.0,199584.0,0.0,2026-05-19,2026-05-19,2029-05-19,2026,Captando,0.775,Rouanet,Cultura,True
263713,JUSCIMAR PANAROTTO,"Massa Tropeira: Patrimônio de Sabor, Cultura e Tradição",,Gastronomia de valor cultural,***310860**,Concórdia,SC,Sul,490868.2031,0.0,490868.2031,0.0,2026-05-13,2026-05-13,2031-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261307,40.553.969 JOAO VICTOR DA SILVA COELHO, Risoterapia Circense 3,,"Performance de Circo, Clown e Ilusionismo",40553969000104,Juazeiro do Norte,CE,Nordeste,304590.0,4863.78,299726.22,1.6,2027-01-01,2027-01-01,2028-01-01,2026,Captando,0.775,Rouanet,Cultura,True
263774,GUSTAVO BERTIN DIAS,Festival de Teatro de Formas Animadas de Londrina ,,Teatro de Formas Animadas Mamulengo Bonecos e Cong,***811548**,Londrina,PR,Sul,381557.1758,0.0,381557.1758,0.0,2027-03-15,2027-03-15,2027-03-21,2026,Captando,0.775,Rouanet,Cultura,True
261753,TIAGO SANTOS DA CUNHA,Formação Internacional em Performance em Guitarra com Contrapartida Cultural no Brasil (2026-2030),,Empreend Ações Educ-Cult/Capacitação/Treinamento,***556525**,São Felipe,BA,Nordeste,147072.48,0.0,147072.48,0.0,2026-08-01,2026-08-01,2030-07-31,2026,Captando,0.775,Rouanet,Cultura,True
263769,JOHN LENON FERREIRA DA SILVA,Chama na Catraca,,Apresentação ou Performance de Dança,***208306**,Funilândia,MG,Sudeste,198076.7246,0.0,198076.7246,0.0,2027-01-10,2027-01-10,2030-01-10,2026,Captando,0.775,Rouanet,Cultura,True
261309,FUNDACAO MOVIMENTO DIREITO E CIDADANIA - FUNDACAO MDC,ESPAÇO ECOARTE - OFICINAS CULTURAIS - ANO I,,Empreend Ações Educ-Cult/Capacitação/Treinamento,02475083000109,Belo Horizonte,MG,Sudeste,439627.6484,0.0,439627.6484,0.0,2026-05-01,2026-05-01,2029-04-30,2026,Captando,0.775,Rouanet,Cultura,True
263795,SINTONIA ESCOLA DE MUSICA LTDA,Sintonia para o Futuro,,Empreend Ações Educ-Cult/Capacitação/Treinamento,23600223000195,Montes Claros,MG,Sudeste,199635.1504,0.0,199635.1504,0.0,2026-06-30,2026-06-30,2029-06-30,2026,Captando,0.775,Rouanet,Cultura,True
262042,LUCIENE DE OLIVEIRA MENDES VILARINHO 00107186640,Projeto Rede Cultural Real - 10 Anos,,Empreend Ações Educ-Cult/Capacitação/Treinamento,16942600000109,Uberlândia,MG,Sudeste,300000.0033,0.0,300000.0033,0.0,2026-08-01,2026-08-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263687,LUCIA CUNHA CASTANHEIRA,Ensinando a Arte de Almeida Júnior,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***323386**,Belo Horizonte,MG,Sudeste,349717.5,0.0,349717.5,0.0,2026-07-01,2026-07-01,2028-06-30,2026,Captando,0.775,Rouanet,Cultura,True
261311,MARCO BRUNO MARTINS DA SILVA 92749810159,Lampião Pantaneiro,,Apresentação/Gravação de Música Regional,30998680000145,Campo Grande,MS,Centro-Oeste,199732.5,0.0,199732.5,0.0,2026-04-20,2026-04-20,2029-04-20,2026,Captando,0.775,Rouanet,Cultura,True
263692,ASSOCIACAO CULTURAL ATIRADORES DE PICADA 48 BAIXA,Baile de Kerb Sociedade Atiradores de Picada 48 Baixa,,Apresentação/Gravação de Música Regional,93849339000148,Lindolfo Collor,RS,Sul,150727.5,0.0,150727.5,0.0,2026-07-01,2026-07-01,2029-07-31,2026,Captando,0.775,Rouanet,Cultura,True
262537,MARIA LUIZA DE BRITO GUEDES,A Fantástica Jornada de Vincent ,,Apresentação ou Performance de Teatro,***014667**,São Paulo,SP,Sudeste,366630.0,0.0,366630.0,0.0,2027-01-06,2027-01-06,2028-07-05,2026,Captando,0.775,Rouanet,Cultura,True
263696,LUIZ FERNANDO SILVEIRA FIRMINO,Resenha do Faz de Conta,,Apresentação/Gravação Música Popular Cantada,***986736**,Muriaé,MG,Sudeste,199287.0,0.0,199287.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261316,26.707.225 DAVID HENRIQUE NUNES DE LIMA,Polo Cultural Festa das Marocas,,Apresentação/Gravação de Música Regional,26707225000176,Belo Jardim,PE,Nordeste,400400.0,0.0,400400.0,0.0,2026-05-05,2026-05-05,2026-12-18,2026,Captando,0.775,Rouanet,Cultura,True
263698,LOBA PRODUCOES CULTURAIS E CINEMATOGRAFICAS LTDA,Laboratório de Mulheres em Tecnologia Criativa e Cultura Digital,,Empreendedorismo Cultural,34663156000174,São Paulo,SP,Sudeste,387096.1504,0.0,387096.1504,0.0,2027-03-01,2027-03-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263104,NA CARREIRA PRODUCOES ARTISTICAS LTDA,A FANTÁSTICA FÁBRICA DE CANÇÕES – In Concert,,Apresentação/Gravação de Canto Coral,30810971000168,Curitiba,PR,Sul,478963.1016,0.0,478963.1016,0.0,2026-07-06,2026-07-06,2027-06-30,2026,Captando,0.775,Rouanet,Cultura,True
263757,ANNA RAFAELA OLIVA RIBEIRO,LIVROS INFANTIS: FOLCLORE EM POEMAS (LENDAS DO FOLCLORE DAS 5 REGIÕES BRASILEIRAS + LIVRO DE ATIVIDADES PEDAGÓGICAS),,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***319281**,MINEIROS,GO,Centro-Oeste,199732.5,0.0,199732.5,0.0,2027-01-04,2027-01-04,2027-12-17,2026,Captando,0.775,Rouanet,Cultura,True
261326,CASSUBA MARKETING LTDA,Terapia e arte em Pintura de Taças,,Empreend Ações Educ-Cult/Capacitação/Treinamento,34385263000188,Blumenau,SC,Sul,150057.5996,0.0,150057.5996,0.0,2026-03-16,2026-03-16,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263755,ASSOCIACAO O VALOR ESTA NAS PESSOAS,Projeto Geladeira Literária ,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,41196095000148,Santa Luzia,MG,Sudeste,486095.5961,0.0,486095.5961,0.0,2027-01-01,2027-01-01,2028-03-31,2026,Captando,0.775,Rouanet,Cultura,True
262540,ANGELA RODRIGUES MONTEALVAO,CIA BARRA DA SAIA,,Apresentação ou Performance de Teatro,***889611**,Campo Grande,MS,Centro-Oeste,481991.7305,0.0,481991.7305,0.0,2026-08-01,2026-08-01,2027-08-01,2026,Captando,0.775,Rouanet,Cultura,True
263779,HOLOFOTE COMUNICACAO E CULTURA LTDA,Andorinha Cultural - 4ª Edição,,Apresentação/Gravação de Música Regional,16638269000138,Itabirito,MG,Sudeste,386386.0,0.0,386386.0,0.0,2027-01-04,2027-01-04,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261329,Andrea Perrone,Songbook Andrea Perrone – Afinação DADGAD no Violão Brasileiro,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***016540**,Porto Alegre,RS,Sul,150950.7041,0.0,150950.7041,0.0,2026-04-02,2026-04-02,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263668,EXPERIMENTAIS CRIA CULTURA PRODUCOES LTDA,OUTRAS MARGENS  - Os Arroios Dilúvios Nossos de Cada Dia,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,07994348000190,Porto Alegre,RS,Sul,235372.5,0.0,235372.5,0.0,2026-05-20,2026-05-20,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262334,MARCIO MIRANDA GAGO PRODUCOES,Largo da Foto - Festival de Fotografia,,Exposição Cultural / Artística,00108785000110,Rio de Janeiro,RJ,Sudeste,266549.6973,0.0,266549.6973,0.0,2026-10-15,2026-10-15,2027-04-15,2026,Captando,0.775,Rouanet,Cultura,True
263673,THIAGO MARTINS LOPES DE FARIA,Bilhões de Habitantes - Ao Vivo,,Apresentação/Gravação Música Popular Cantada,***686106**,Belo Horizonte,MG,Sudeste,498811.5,0.0,498811.5,0.0,2026-08-03,2026-08-03,2027-04-30,2026,Captando,0.775,Rouanet,Cultura,True
261331,ASSOCIACAO DOS ASSENTADOS E ASSENTADAS DO PROJETO DE ASSENTAMENTO PARTICIPACAO,Festa do Carro de Boi,,Desfiles festivos de caráter musical e cênico,11606442000100,Lagoa Grande,MG,Sudeste,118800.0,0.0,118800.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263679,ANA PAULA MENDONCA VERISSIMO DA SILVEIRA,Tudo é Graça,,Apresentação/Gravação de Música Regional,36139639000108,São Paulo,SP,Sudeste,473418.0,0.0,473418.0,0.0,2026-06-01,2026-06-01,2026-12-30,2026,Captando,0.775,Rouanet,Cultura,True
262513,ASSOCIACAO CULTURAL NOVA ARTE - ACNART,ACNART Núcleo de formação Musical 2026,,Empreend Ações Educ-Cult/Capacitação/Treinamento,54484782000100,Belo Horizonte,MG,Sudeste,196328.0,0.0,196328.0,0.0,2026-08-01,2026-08-01,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263683,OTONIEL VITOR PEREIRA ALVES,Soul do Som - Música com alma além do óbvio,,Apresentação/Gravação Música Popular Cantada,***548528**,Taubaté,SP,Sudeste,125423.0996,0.0,125423.0996,0.0,2026-07-01,2026-07-01,2027-06-30,2026,Captando,0.775,Rouanet,Cultura,True
262514,ANA CAROLINA CARDOSO GUILHEN,Talentos STEM: Harmonias Digitais e Criação de Instrumentos,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***173378**,São Paulo,SP,Sudeste,188892.0,0.0,188892.0,0.0,2026-05-08,2026-05-08,2028-07-08,2026,Captando,0.775,Rouanet,Cultura,True
263749,FABIANO PIEROTTI RIZZONI,Lançamento do Livro: Meu  Irmão e Seu Mundo: um olhar carinhoso sobre o autismo. ,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,43408504000158,Jaguariúna,SP,Sudeste,237380.0,0.0,237380.0,0.0,2026-08-01,2026-08-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262123,CHARLOTTY ALVES MACIEL RODRIGUES,O Castelo do Batel Documentário,,Prod. AV curta/média mtragem/Tv Edu Cult,***610406**,Belo Horizonte,MG,Sudeste,199405.2002,0.0,199405.2002,0.0,2027-01-04,2027-01-04,2027-12-20,2026,Captando,0.775,Rouanet,Cultura,True
263747,27.619.930 LILIAN CRISTINA SILVA SATO,Costurando Afeto: Bonecas de Pano como Ferramenta de Inclusão e Renda,,Empreend Ações Educ-Cult/Capacitação/Treinamento,27619930000184,Guaratinguetá,SP,Sudeste,199722.5996,0.0,199722.5996,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262959,ERICA MARIA DE BARROS MARTINS,Livro Rompendo Silêncios : Visibilizando as Mulheres Arquitetas Através da Trajetória de Nicea Paes Bormann,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***984503**,Fortaleza,CE,Nordeste,198968.0,0.0,198968.0,0.0,2026-07-06,2026-07-06,2027-02-28,2026,Captando,0.775,Rouanet,Cultura,True
263744,ESPACO E EVENTOS CASA DE FESTAS LTDA,Festival The Soccer Hub,,Apresentação/Gravação Música Popular Cantada,11929587000134,Porto Alegre,RS,Sul,199732.5,0.0,199732.5,0.0,2026-05-01,2026-05-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262516,ASSOCIACAO DE CAPOEIRA GUERREIROS DA ILHA,"“Coletivo Guerreiros da Ilha: Capoeiragem, Cultura e Transformação Social” ",,Empreend Ações Educ-Cult/Capacitação/Treinamento,23714260000124,Mauá,SP,Sudeste,430828.1992,0.0,430828.1992,0.0,2026-05-01,2026-05-01,2028-12-22,2026,Captando,0.775,Rouanet,Cultura,True
262929,CENTRO DE TRADIÇÕES GAUCHAS RANCHO DA SAUDADE,Rodeio do Rancho 2027,,Apresentação ou Performance de Dança,91691055000140,Cachoeirinha,RS,Sul,358060.9668,0.0,358060.9668,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262522,SIMPLES COMUNICACAO E TECNOLOGIA LTDA,Campo Ampliado 2,,Exposição Cultural / Artística,08286917000106,Rio de Janeiro,RJ,Sudeste,271755.0,0.0,271755.0,0.0,2026-02-21,2026-02-21,2027-11-30,2026,Captando,0.775,Rouanet,Cultura,True
263738,ASSOCIACAO CULTURAL ATID,Vozes do RIO,,Apresentação/Gravação de Música Regional,38388059000171,Rio de Janeiro,RJ,Sudeste,368874.0,0.0,368874.0,0.0,2026-07-15,2026-07-15,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262024,ASSOCIACAO BENEFICENTE SINAI,OFICINAS CULTURAIS ABS – 1ª EDIÇÃO,,Empreend Ações Educ-Cult/Capacitação/Treinamento,05105321000174,Florianópolis,SC,Sul,199199.0,0.0,199199.0,0.0,2026-05-20,2026-05-20,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263766,CATHERINE BALLMANN DO NASCIMENTO LTDA,COMPARTILHANDO SABERES INDÍGENAS KAINKANG,,Apresentação ou Performance de Dança,28304309000194,Blumenau,SC,Sul,261360.0,0.0,261360.0,0.0,2026-10-01,2026-10-01,2029-10-01,2026,Captando,0.775,Rouanet,Cultura,True
262931,49.561.099 LEONARDO TIBES ABECASSIS,Maruaga: Memória Viva da Terra,,Prod. AV curta/média mtragem/Tv Edu Cult,49561099000190,Manaus,AM,Norte,191625.0,0.0,191625.0,0.0,2026-05-14,2026-05-14,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263654,RAFAEL FERREIRA SEMTCHUK,Brasil em Concerto - Concertos Itinerantes em Espaços Públicos,,Apresentação/Gravação de Música Instrumental,***186339**,Almirante Tamandaré,PR,Sul,198119.7,0.0,198119.7,0.0,2026-07-01,2026-07-01,2027-07-01,2026,Captando,0.775,Rouanet,Cultura,True
262525,KM MARKETING CULTURAL LTDA,Cultura em Movimento – Estradas Paulistas e a Formação da Polícia Rodoviária,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,19879186000129,São Paulo,SP,Sudeste,376002.0,0.0,376002.0,0.0,2026-08-31,2026-08-31,2027-07-31,2026,Captando,0.775,Rouanet,Cultura,True
263657,BERNARDO THIAGO PAIVA MESQUITA,Das Beiradas ao Beiradão: circulação cultural e lançamento da segunda edição,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***335352**,Manaus,AM,Norte,199980.0001,0.0,199980.0001,0.0,2026-08-15,2026-08-15,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261364,"THOMAZ EMPREENDIMENTOS, COMUNICACAO E EVENTOS LTDA",Bebecê - 41 anos,,Apresentação/Gravação de Música Regional,29644331000146,Canoas,RS,Sul,329744.25,5500.0,324244.25,1.7,2026-08-03,2026-08-03,2029-08-03,2026,Captando,0.775,Rouanet,Cultura,True
263660,UIRAPURU COMUNICACAO E EDITORA LTDA,Histórias de Cozinha com Cambuci,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,23203562000138,Santo André,SP,Sudeste,199509.75,0.0,199509.75,0.0,2026-08-03,2026-08-03,2028-02-03,2026,Captando,0.775,Rouanet,Cultura,True
262579,ESCREVA EDITORA E LIVRARIA LTDA,"Brasília Ancestral: Memória, Cultura e Afroturismo no coração do Brasil",,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,26779396000100,Brasília,DF,Centro-Oeste,326392.7845,0.0,326392.7845,0.0,2026-04-03,2026-04-03,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263662,COLMEIA CRIATIVA COMERCIO LTDA,Marina e o Mico em CONHECENDO OS CIENTISTAS BRASILEIROS,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,57174743000103,Rio de Janeiro,RJ,Sudeste,266814.6621,0.0,266814.6621,0.0,2026-10-12,2026-10-12,2029-01-31,2026,Captando,0.775,Rouanet,Cultura,True
261369,LUIS GUSTAVO CASTRO DOS SANTOS,"Memória Viva: História, Cultura e Identidade de Antônio Olinto–PR",,Ações de Educação Patrimonial,***739649**,São Mateus do Sul,PR,Sul,148148.0,0.0,148148.0,0.0,2026-07-01,2026-07-01,2027-11-01,2026,Captando,0.775,Rouanet,Cultura,True
263666,"ASSOCIACAO FEIRA GASTRONOMICA LONDRINA INTER BAIRROS, DISTRITOS E GRANDE LONDRINA",Festival Gastronômico e Cultural do Centro Histórico de Londrina - Concha,,Apresentação/Gravação de Música Regional,62310979000151,Londrina,PR,Sul,159310.7998,0.0,159310.7998,0.0,2026-08-01,2026-08-01,2028-05-31,2026,Captando,0.775,Rouanet,Cultura,True
